study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
PRJEB34634,SAMEA5989477,ERX3571419,ERR3573181,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573181/ERR3573181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573181/ERR3573181_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573181/WTCHG_559240_259125.bam,,WTCHG_559240_259125,OXF-DW-250-SUM
PRJEB34634,SAMEA5989477,ERX3571420,ERR3573182,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573182/ERR3573182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573182/ERR3573182_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573182/WTCHG_559242_259125.bam,,WTCHG_559242_259125,OXF-DW-250-SUM
PRJEB34634,SAMEA5989477,ERX3571421,ERR3573183,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573183/ERR3573183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573183/ERR3573183_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573183/WTCHG_559244_259125.bam,,WTCHG_559244_259125,OXF-DW-250-SUM
PRJEB34634,SAMEA5989477,ERX3571422,ERR3573184,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573184/ERR3573184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573184/ERR3573184_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573184/WTCHG_550636_269150.bam,,WTCHG_550636_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571423,ERR3573185,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573185/ERR3573185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573185/ERR3573185_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573185/WTCHG_551514_269150.bam,,WTCHG_551514_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571424,ERR3573186,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573186/ERR3573186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573186/ERR3573186_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573186/WTCHG_551515_269150.bam,,WTCHG_551515_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571425,ERR3573187,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573187/ERR3573187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573187/ERR3573187_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573187/WTCHG_554367_269150.bam,,WTCHG_554367_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571426,ERR3573188,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573188/ERR3573188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573188/ERR3573188_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573188/WTCHG_554366_269150.bam,,WTCHG_554366_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571427,ERR3573189,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573189/ERR3573189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573189/ERR3573189_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573189/WTCHG_555217_269150.bam,,WTCHG_555217_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571428,ERR3573190,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573190/ERR3573190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573190/ERR3573190_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573190/WTCHG_555220_269150.bam,,WTCHG_555220_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571429,ERR3573191,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573191/ERR3573191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573191/ERR3573191_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573191/WTCHG_555221_269150.bam,,WTCHG_555221_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571430,ERR3573192,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573192/ERR3573192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573192/ERR3573192_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573192/WTCHG_555218_269150.bam,,WTCHG_555218_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571431,ERR3573193,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573193/ERR3573193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573193/ERR3573193_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573193/WTCHG_555219_269150.bam,,WTCHG_555219_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571432,ERR3573194,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573194/ERR3573194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573194/ERR3573194_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573194/WTCHG_555214_269150.bam,,WTCHG_555214_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571433,ERR3573195,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573195/ERR3573195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573195/ERR3573195_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573195/WTCHG_555216_269150.bam,,WTCHG_555216_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571434,ERR3573196,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573196/ERR3573196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573196/ERR3573196_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573196/WTCHG_555215_269150.bam,,WTCHG_555215_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571435,ERR3573197,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573197/ERR3573197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573197/ERR3573197_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573197/WTCHG_559244_269150.bam,,WTCHG_559244_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571436,ERR3573198,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573198/ERR3573198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573198/ERR3573198_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573198/WTCHG_559240_269150.bam,,WTCHG_559240_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571437,ERR3573199,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573199/ERR3573199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573199/ERR3573199_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573199/WTCHG_559241_269150.bam,,WTCHG_559241_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571438,ERR3573200,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573200/ERR3573200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573200/ERR3573200_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573200/WTCHG_559243_269150.bam,,WTCHG_559243_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571439,ERR3573201,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573201/ERR3573201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573201/ERR3573201_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573201/WTCHG_559242_269150.bam,,WTCHG_559242_269150,OXF-DW-250-WIN
PRJEB34634,SAMEA5989477,ERX3571440,ERR3573202,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573202/ERR3573202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573202/ERR3573202_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573202/WTCHG_550636_265102.bam,,WTCHG_550636_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571441,ERR3573203,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573203/ERR3573203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573203/ERR3573203_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573203/WTCHG_551515_265102.bam,,WTCHG_551515_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571442,ERR3573204,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573204/ERR3573204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573204/ERR3573204_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573204/WTCHG_551514_265102.bam,,WTCHG_551514_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571443,ERR3573205,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573205/ERR3573205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573205/ERR3573205_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573205/WTCHG_554366_265102.bam,,WTCHG_554366_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571444,ERR3573206,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573206/ERR3573206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573206/ERR3573206_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573206/WTCHG_554367_265102.bam,,WTCHG_554367_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571445,ERR3573207,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573207/ERR3573207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573207/ERR3573207_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573207/WTCHG_555215_265102.bam,,WTCHG_555215_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571446,ERR3573208,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573208/ERR3573208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573208/ERR3573208_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573208/WTCHG_555219_265102.bam,,WTCHG_555219_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571447,ERR3573209,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573209/ERR3573209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573209/ERR3573209_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573209/WTCHG_555221_265102.bam,,WTCHG_555221_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571448,ERR3573210,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573210/ERR3573210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573210/ERR3573210_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573210/WTCHG_555216_265102.bam,,WTCHG_555216_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571449,ERR3573211,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573211/ERR3573211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573211/ERR3573211_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573211/WTCHG_555214_265102.bam,,WTCHG_555214_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571450,ERR3573212,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573212/ERR3573212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573212/ERR3573212_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573212/WTCHG_555218_265102.bam,,WTCHG_555218_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571451,ERR3573213,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573213/ERR3573213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573213/ERR3573213_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573213/WTCHG_555220_265102.bam,,WTCHG_555220_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571452,ERR3573214,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573214/ERR3573214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573214/ERR3573214_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573214/WTCHG_555217_265102.bam,,WTCHG_555217_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571453,ERR3573215,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573215/ERR3573215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573215/ERR3573215_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573215/WTCHG_559243_265102.bam,,WTCHG_559243_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571454,ERR3573216,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573216/ERR3573216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573216/ERR3573216_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573216/WTCHG_559242_265102.bam,,WTCHG_559242_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571455,ERR3573217,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573217/ERR3573217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573217/ERR3573217_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573217/WTCHG_559241_265102.bam,,WTCHG_559241_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571456,ERR3573218,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573218/ERR3573218_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573218/ERR3573218_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573218/WTCHG_559244_265102.bam,,WTCHG_559244_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571457,ERR3573219,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573219/ERR3573219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573219/ERR3573219_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573219/WTCHG_559240_265102.bam,,WTCHG_559240_265102,OXF-DW-500-AUT
PRJEB34634,SAMEA5989477,ERX3571458,ERR3573220,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573220/ERR3573220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573220/ERR3573220_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573220/WTCHG_550636_260137.bam,,WTCHG_550636_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571459,ERR3573221,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573221/ERR3573221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573221/ERR3573221_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573221/WTCHG_551515_260137.bam,,WTCHG_551515_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571460,ERR3573222,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573222/ERR3573222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573222/ERR3573222_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573222/WTCHG_551514_260137.bam,,WTCHG_551514_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571461,ERR3573223,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573223/ERR3573223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573223/ERR3573223_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573223/WTCHG_554367_260137.bam,,WTCHG_554367_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571462,ERR3573224,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573224/ERR3573224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573224/ERR3573224_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573224/WTCHG_554366_260137.bam,,WTCHG_554366_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571463,ERR3573225,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573225/ERR3573225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573225/ERR3573225_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573225/WTCHG_555219_260137.bam,,WTCHG_555219_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571464,ERR3573226,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573226/ERR3573226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573226/ERR3573226_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573226/WTCHG_555215_260137.bam,,WTCHG_555215_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571465,ERR3573227,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573227/ERR3573227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573227/ERR3573227_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573227/WTCHG_555218_260137.bam,,WTCHG_555218_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571466,ERR3573228,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573228/ERR3573228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573228/ERR3573228_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573228/WTCHG_555216_260137.bam,,WTCHG_555216_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571467,ERR3573229,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573229/ERR3573229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573229/ERR3573229_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573229/WTCHG_555220_260137.bam,,WTCHG_555220_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571468,ERR3573230,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573230/ERR3573230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573230/ERR3573230_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573230/WTCHG_555221_260137.bam,,WTCHG_555221_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571469,ERR3573231,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573231/ERR3573231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573231/ERR3573231_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573231/WTCHG_555217_260137.bam,,WTCHG_555217_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571470,ERR3573232,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573232/ERR3573232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3573232/ERR3573232_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573232/WTCHG_555214_260137.bam,,WTCHG_555214_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571471,ERR3573233,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573233/ERR3573233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3573233/ERR3573233_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573233/WTCHG_559243_260137.bam,,WTCHG_559243_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571472,ERR3573234,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573234/ERR3573234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3573234/ERR3573234_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573234/WTCHG_559244_260137.bam,,WTCHG_559244_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571473,ERR3573235,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573235/ERR3573235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3573235/ERR3573235_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573235/WTCHG_559240_260137.bam,,WTCHG_559240_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571474,ERR3573236,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573236/ERR3573236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3573236/ERR3573236_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573236/WTCHG_559242_260137.bam,,WTCHG_559242_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571475,ERR3573237,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573237/ERR3573237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3573237/ERR3573237_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573237/WTCHG_559241_260137.bam,,WTCHG_559241_260137,OXF-DW-500-SUM
PRJEB34634,SAMEA5989477,ERX3571476,ERR3573238,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573238/ERR3573238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3573238/ERR3573238_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573238/WTCHG_550636_270162.bam,,WTCHG_550636_270162,OXF-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571477,ERR3573239,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573239/ERR3573239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3573239/ERR3573239_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573239/WTCHG_551515_270162.bam,,WTCHG_551515_270162,OXF-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571478,ERR3573240,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573240/ERR3573240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3573240/ERR3573240_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573240/WTCHG_551514_270162.bam,,WTCHG_551514_270162,OXF-DW-500-WIN
PRJEB34634,SAMEA5989477,ERX3571479,ERR3573241,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573241/ERR3573241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3573241/ERR3573241_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3573241/WTCHG_554367_270162.bam,,WTCHG_554367_270162,OXF-DW-500-WIN
