run_accession,analysis_accession,sample_accession,study_accession,analysis_type,tax_id,scientific_name,submitted_ftp,study_accession,experiment_accession,fastq_ftp,submitted_ftp,sra_ftp,bam_match,samplename
ERR3572891,ERZ2271743,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271743/ERR3572891.fasta.gz,PRJEB34634,ERX3571129,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572891/ERR3572891_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572891/ERR3572891_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572891/WTCHG_670345_243172.bam,,WTCHG_670345_243172,DID-DW-250-AUT
ERR3572892,ERZ2227806,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227806/ERR3572892.fasta.gz,PRJEB34634,ERX3571130,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572892/ERR3572892_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572892/ERR3572892_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572892/WTCHG_670348_243172.bam,,WTCHG_670348_243172,DID-DW-250-AUT
ERR3572893,ERZ2228028,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2228028/ERR3572893.fasta.gz,PRJEB34634,ERX3571131,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572893/ERR3572893_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572893/ERR3572893_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572893/WTCHG_670349_243172.bam,,WTCHG_670349_243172,DID-DW-250-AUT
ERR3572894,ERZ2271636,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271636/ERR3572894.fasta.gz,PRJEB34634,ERX3571132,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572894/ERR3572894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572894/ERR3572894_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572894/WTCHG_670346_243172.bam,,WTCHG_670346_243172,DID-DW-250-AUT
ERR3572895,ERZ2272386,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272386/ERR3572895.fasta.gz,PRJEB34634,ERX3571133,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572895/ERR3572895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572895/ERR3572895_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572895/WTCHG_664453_243172.bam,,WTCHG_664453_243172,DID-DW-250-AUT
ERR3572896,ERZ2272220,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272220/ERR3572896.fasta.gz,PRJEB34634,ERX3571134,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572896/ERR3572896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572896/ERR3572896_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572896/WTCHG_670346_253147.bam,,WTCHG_670346_253147,DID-DW-250-SUM
ERR3572897,ERZ2271631,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271631/ERR3572897.fasta.gz,PRJEB34634,ERX3571135,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572897/ERR3572897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572897/ERR3572897_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572897/WTCHG_670349_253147.bam,,WTCHG_670349_253147,DID-DW-250-SUM
ERR3572898,ERZ2272684,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272684/ERR3572898.fasta.gz,PRJEB34634,ERX3571136,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572898/ERR3572898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572898/ERR3572898_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572898/WTCHG_670347_253147.bam,,WTCHG_670347_253147,DID-DW-250-SUM
ERR3572899,ERZ2271811,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271811/ERR3572899.fasta.gz,PRJEB34634,ERX3571137,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572899/ERR3572899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572899/ERR3572899_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572899/WTCHG_670348_253147.bam,,WTCHG_670348_253147,DID-DW-250-SUM
ERR3572900,ERZ2271751,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271751/ERR3572900.fasta.gz,PRJEB34634,ERX3571138,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572900/ERR3572900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572900/ERR3572900_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572900/WTCHG_670345_253147.bam,,WTCHG_670345_253147,DID-DW-250-SUM
ERR3572901,ERZ2271829,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271829/ERR3572901.fasta.gz,PRJEB34634,ERX3571139,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572901/ERR3572901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572901/ERR3572901_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572901/WTCHG_670344_253147.bam,,WTCHG_670344_253147,DID-DW-250-SUM
ERR3572902,ERZ2271911,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271911/ERR3572902.fasta.gz,PRJEB34634,ERX3571140,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572902/ERR3572902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572902/ERR3572902_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572902/WTCHG_664453_253147.bam,,WTCHG_664453_253147,DID-DW-250-SUM
ERR3572903,ERZ2271850,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271850/ERR3572903.fasta.gz,PRJEB34634,ERX3571141,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572903/ERR3572903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572903/ERR3572903_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572903/WTCHG_670347_248112.bam,,WTCHG_670347_248112,DID-DW-250-WIN
ERR3572904,ERZ2272025,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272025/ERR3572904.fasta.gz,PRJEB34634,ERX3571142,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572904/ERR3572904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572904/ERR3572904_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572904/WTCHG_670346_248112.bam,,WTCHG_670346_248112,DID-DW-250-WIN
ERR3572905,ERZ2271145,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271145/ERR3572905.fasta.gz,PRJEB34634,ERX3571143,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572905/ERR3572905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572905/ERR3572905_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572905/WTCHG_670345_248112.bam,,WTCHG_670345_248112,DID-DW-250-WIN
ERR3572906,ERZ2272755,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272755/ERR3572906.fasta.gz,PRJEB34634,ERX3571144,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572906/ERR3572906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572906/ERR3572906_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572906/WTCHG_670348_248112.bam,,WTCHG_670348_248112,DID-DW-250-WIN
ERR3572907,ERZ2227355,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227355/ERR3572907.fasta.gz,PRJEB34634,ERX3571145,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572907/ERR3572907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572907/ERR3572907_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572907/WTCHG_670349_248112.bam,,WTCHG_670349_248112,DID-DW-250-WIN
ERR3572908,ERZ2227481,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227481/ERR3572908.fasta.gz,PRJEB34634,ERX3571146,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572908/ERR3572908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572908/ERR3572908_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572908/WTCHG_670344_248112.bam,,WTCHG_670344_248112,DID-DW-250-WIN
ERR3572909,ERZ2271577,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271577/ERR3572909.fasta.gz,PRJEB34634,ERX3571147,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572909/ERR3572909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572909/ERR3572909_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572909/WTCHG_664453_248112.bam,,WTCHG_664453_248112,DID-DW-250-WIN
ERR3572910,ERZ2272536,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272536/ERR3572910.fasta.gz,PRJEB34634,ERX3571148,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572910/ERR3572910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572910/ERR3572910_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572910/WTCHG_670348_244160.bam,,WTCHG_670348_244160,DID-DW-500-AUT
ERR3572911,ERZ2272225,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272225/ERR3572911.fasta.gz,PRJEB34634,ERX3571149,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572911/ERR3572911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572911/ERR3572911_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572911/WTCHG_670344_244160.bam,,WTCHG_670344_244160,DID-DW-500-AUT
ERR3572912,ERZ2227775,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227775/ERR3572912.fasta.gz,PRJEB34634,ERX3571150,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572912/ERR3572912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572912/ERR3572912_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572912/WTCHG_670347_244160.bam,,WTCHG_670347_244160,DID-DW-500-AUT
ERR3572913,ERZ2271944,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271944/ERR3572913.fasta.gz,PRJEB34634,ERX3571151,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572913/ERR3572913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572913/ERR3572913_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572913/WTCHG_670346_244160.bam,,WTCHG_670346_244160,DID-DW-500-AUT
ERR3572914,ERZ2272759,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272759/ERR3572914.fasta.gz,PRJEB34634,ERX3571152,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572914/ERR3572914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572914/ERR3572914_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572914/WTCHG_670345_244160.bam,,WTCHG_670345_244160,DID-DW-500-AUT
ERR3572915,ERZ2272608,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272608/ERR3572915.fasta.gz,PRJEB34634,ERX3571153,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572915/ERR3572915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572915/ERR3572915_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572915/WTCHG_670349_244160.bam,,WTCHG_670349_244160,DID-DW-500-AUT
ERR3572916,ERZ2271211,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271211/ERR3572916.fasta.gz,PRJEB34634,ERX3571154,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572916/ERR3572916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572916/ERR3572916_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572916/WTCHG_664453_244160.bam,,WTCHG_664453_244160,DID-DW-500-AUT
ERR3572917,ERZ2271430,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271430/ERR3572917.fasta.gz,PRJEB34634,ERX3571155,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572917/ERR3572917_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572917/ERR3572917_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572917/WTCHG_670348_254135.bam,,WTCHG_670348_254135,DID-DW-500-SUM
ERR3572918,ERZ2272342,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272342/ERR3572918.fasta.gz,PRJEB34634,ERX3571156,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572918/ERR3572918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572918/ERR3572918_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572918/WTCHG_670349_254135.bam,,WTCHG_670349_254135,DID-DW-500-SUM
ERR3572919,ERZ2271867,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271867/ERR3572919.fasta.gz,PRJEB34634,ERX3571157,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572919/ERR3572919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572919/ERR3572919_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572919/WTCHG_670346_254135.bam,,WTCHG_670346_254135,DID-DW-500-SUM
ERR3572920,ERZ2270390,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270390/ERR3572920.fasta.gz,PRJEB34634,ERX3571158,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572920/ERR3572920_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572920/ERR3572920_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572920/WTCHG_670344_254135.bam,,WTCHG_670344_254135,DID-DW-500-SUM
ERR3572921,ERZ2272310,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272310/ERR3572921.fasta.gz,PRJEB34634,ERX3571159,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572921/ERR3572921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572921/ERR3572921_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572921/WTCHG_670347_254135.bam,,WTCHG_670347_254135,DID-DW-500-SUM
ERR3572922,ERZ2227050,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227050/ERR3572922.fasta.gz,PRJEB34634,ERX3571160,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572922/ERR3572922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572922/ERR3572922_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572922/WTCHG_670345_254135.bam,,WTCHG_670345_254135,DID-DW-500-SUM
ERR3572923,ERZ2272492,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272492/ERR3572923.fasta.gz,PRJEB34634,ERX3571161,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572923/ERR3572923_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572923/ERR3572923_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572923/WTCHG_664453_254135.bam,,WTCHG_664453_254135,DID-DW-500-SUM
ERR3572924,ERZ2227493,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2227493/ERR3572924.fasta.gz,PRJEB34634,ERX3571162,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572924/ERR3572924_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572924/ERR3572924_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572924/WTCHG_670345_249195.bam,,WTCHG_670345_249195,DID-DW-500-WIN
ERR3572925,ERZ2272475,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272475/ERR3572925.fasta.gz,PRJEB34634,ERX3571163,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572925/ERR3572925_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572925/ERR3572925_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572925/WTCHG_670346_249195.bam,,WTCHG_670346_249195,DID-DW-500-WIN
ERR3572926,ERZ2271356,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271356/ERR3572926.fasta.gz,PRJEB34634,ERX3571164,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572926/ERR3572926_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/006/ERR3572926/ERR3572926_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572926/WTCHG_670348_249195.bam,,WTCHG_670348_249195,DID-DW-500-WIN
ERR3572927,ERZ2272777,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272777/ERR3572927.fasta.gz,PRJEB34634,ERX3571165,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572927/ERR3572927_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/007/ERR3572927/ERR3572927_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572927/WTCHG_670347_249195.bam,,WTCHG_670347_249195,DID-DW-500-WIN
ERR3572928,ERZ2272024,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272024/ERR3572928.fasta.gz,PRJEB34634,ERX3571166,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572928/ERR3572928_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/008/ERR3572928/ERR3572928_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572928/WTCHG_670349_249195.bam,,WTCHG_670349_249195,DID-DW-500-WIN
ERR3572929,ERZ2270617,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2270617/ERR3572929.fasta.gz,PRJEB34634,ERX3571167,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572929/ERR3572929_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/009/ERR3572929/ERR3572929_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572929/WTCHG_670344_249195.bam,,WTCHG_670344_249195,DID-DW-500-WIN
ERR3572930,ERZ2272316,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272316/ERR3572930.fasta.gz,PRJEB34634,ERX3571168,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572930/ERR3572930_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/000/ERR3572930/ERR3572930_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572930/WTCHG_664453_249195.bam,,WTCHG_664453_249195,DID-DW-500-WIN
ERR3572931,ERZ2272053,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272053/ERR3572931.fasta.gz,PRJEB34634,ERX3571169,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572931/ERR3572931_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/001/ERR3572931/ERR3572931_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572931/WTCHG_550636_210119.bam,,WTCHG_550636_210119,DID-EFF-AUT
ERR3572932,ERZ2272188,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2272188/ERR3572932.fasta.gz,PRJEB34634,ERX3571170,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572932/ERR3572932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/002/ERR3572932/ERR3572932_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572932/WTCHG_551515_210119.bam,,WTCHG_551515_210119,DID-EFF-AUT
ERR3572933,ERZ2271565,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271565/ERR3572933.fasta.gz,PRJEB34634,ERX3571171,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572933/ERR3572933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/003/ERR3572933/ERR3572933_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572933/WTCHG_551514_210119.bam,,WTCHG_551514_210119,DID-EFF-AUT
ERR3572934,ERZ2271802,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ227/ERZ2271802/ERR3572934.fasta.gz,PRJEB34634,ERX3571172,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572934/ERR3572934_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/004/ERR3572934/ERR3572934_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572934/WTCHG_554366_210119.bam,,WTCHG_554366_210119,DID-EFF-AUT
ERR3572935,ERZ2226793,SAMEA5989477,PRJEB45055,SEQUENCE_ASSEMBLY,749907,sediment metagenome,ftp.sra.ebi.ac.uk/vol1/ERZ222/ERZ2226793/ERR3572935.fasta.gz,PRJEB34634,ERX3571173,ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572935/ERR3572935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR357/005/ERR3572935/ERR3572935_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR357/ERR3572935/WTCHG_554367_210119.bam,,WTCHG_554367_210119,DID-EFF-AUT
